date,Ticker,open,high,low,close,volume
2025-08-12,AAPL,228.00999450683594,230.8000030517578,227.07000732421875,229.64999389648438,55626200
2025-08-13,AAPL,231.07000732421875,235.0,230.42999267578125,233.3300018310547,69878500
2025-08-14,AAPL,234.05999755859375,235.1199951171875,230.85000610351562,232.77999877929688,51916300
2025-08-15,AAPL,234.0,234.27999877929688,229.33999633789062,231.58999633789062,56038700
2025-08-18,AAPL,231.6999969482422,233.1199951171875,230.11000061035156,230.88999938964844,37476200
2025-08-19,AAPL,231.27999877929688,232.8699951171875,229.35000610351562,230.55999755859375,39402600
2025-08-20,AAPL,229.97999572753906,230.47000122070312,225.77000427246094,226.00999450683594,42263900
2025-08-21,AAPL,226.27000427246094,226.52000427246094,223.77999877929688,224.89999389648438,30621200
2025-08-22,AAPL,226.1699981689453,229.08999633789062,225.41000366210938,227.75999450683594,42477800
2025-08-25,AAPL,226.47999572753906,229.3000030517578,226.22999572753906,227.16000366210938,30983100
2025-08-26,AAPL,226.8699951171875,229.49000549316406,224.69000244140625,229.30999755859375,54575100
2025-08-27,AAPL,228.61000061035156,230.89999389648438,228.25999450683594,230.49000549316406,31259500
2025-08-28,AAPL,230.82000732421875,233.41000366210938,229.33999633789062,232.55999755859375,38074700
2025-08-29,AAPL,232.50999450683594,233.3800048828125,231.3699951171875,232.13999938964844,39418400
2025-09-02,AAPL,229.25,230.85000610351562,226.97000122070312,229.72000122070312,44075600
2025-09-03,AAPL,237.2100067138672,238.85000610351562,234.36000061035156,238.47000122070312,66427800
2025-09-04,AAPL,238.4499969482422,239.89999389648438,236.74000549316406,239.77999877929688,47549400
2025-09-05,AAPL,240.0,241.32000732421875,238.49000549316406,239.69000244140625,54870400
2025-09-08,AAPL,239.3000030517578,240.14999389648438,236.33999633789062,237.8800048828125,48999500
2025-09-09,AAPL,237.0,238.77999877929688,233.36000061035156,234.35000610351562,66313900
2025-09-10,AAPL,232.19000244140625,232.4199981689453,225.9499969482422,226.7899932861328,83440800
2025-09-11,AAPL,226.8800048828125,230.4499969482422,226.64999389648438,230.02999877929688,50208600
2025-09-12,AAPL,229.22000122070312,234.50999450683594,229.02000427246094,234.07000732421875,55824200
2025-09-15,AAPL,237.0,238.19000244140625,235.02999877929688,236.6999969482422,42699500
2025-09-16,AAPL,237.17999267578125,241.22000122070312,236.32000732421875,238.14999389648438,63421100
2025-09-17,AAPL,238.97000122070312,240.10000610351562,237.72999572753906,238.99000549316406,46508000
2025-09-18,AAPL,239.97000122070312,241.1999969482422,236.64999389648438,237.8800048828125,44249600
2025-09-19,AAPL,241.22999572753906,246.3000030517578,240.2100067138672,245.5,163741300
2025-09-22,AAPL,248.3000030517578,256.6400146484375,248.1199951171875,256.0799865722656,105517400
2025-09-23,AAPL,255.8800048828125,257.3399963378906,253.5800018310547,254.42999267578125,60275200
2025-09-24,AAPL,255.22000122070312,255.74000549316406,251.0399932861328,252.30999755859375,42303700
2025-09-25,AAPL,253.2100067138672,257.1700134277344,251.7100067138672,256.8699951171875,55202100
2025-09-26,AAPL,254.10000610351562,257.6000061035156,253.77999877929688,255.4600067138672,46076300
2025-09-29,AAPL,254.55999755859375,255.0,253.00999450683594,254.42999267578125,40127700
2025-09-30,AAPL,254.86000061035156,255.9199981689453,253.11000061035156,254.6300048828125,37704300
2025-10-01,AAPL,255.0399932861328,258.7900085449219,254.92999267578125,255.4499969482422,48713900
2025-10-02,AAPL,256.5799865722656,258.17999267578125,254.14999389648438,257.1300048828125,42630200
2025-10-03,AAPL,254.6699981689453,259.239990234375,253.9499969482422,258.0199890136719,49155600
2025-10-06,AAPL,257.989990234375,259.07000732421875,255.0500030517578,256.69000244140625,44664100
2025-10-07,AAPL,256.80999755859375,257.3999938964844,255.42999267578125,256.4800109863281,31955800
2025-10-08,AAPL,256.5199890136719,258.5199890136719,256.1099853515625,258.05999755859375,36496900
2025-10-09,AAPL,257.80999755859375,258.0,253.13999938964844,254.0399932861328,38322000
2025-10-10,AAPL,254.94000244140625,256.3800048828125,244.0,245.27000427246094,61782400
2023-10-11,MSFT,326.29280544996425,327.87891881705485,324.2535597844339,327.48486328125,20063200
2023-10-12,MSFT,325.66232361261683,328.67689206438564,323.83978293130957,326.2435607910156,19313100
2023-10-13,MSFT,327.4454306740634,328.87388567074674,321.51478545137195,322.8644714355469,21072400
2023-10-16,MSFT,326.13514763275685,331.1496068418632,325.6918464693881,327.7015686035156,22158000
2023-10-17,MSFT,324.6967961730138,328.5093360853835,322.54916837674676,327.130126953125,18338500
2023-10-18,MSFT,327.5538080369347,330.60779111602983,323.42601082295175,325.2091369628906,23153600
2023-10-19,MSFT,327.2188179633477,331.87860610828534,325.99723691191247,326.4011535644531,25052100
2023-10-20,MSFT,326.7952048674921,326.9922476443287,320.6183016458001,321.8201904296875,25027700
2023-10-23,MSFT,320.63802929650694,327.79025596929597,319.57407635184484,324.4308776855469,24374700
2023-10-24,MSFT,326.3814213244548,326.9134127609564,322.73637053310733,325.62286376953125,31153600
2023-10-25,MSFT,339.8977607961559,341.06026515498155,332.607628527267,335.61236572265625,55053800
2023-10-26,MSFT,335.48431600999555,336.558130148408,322.08621701756005,323.0221252441406,37828500
2023-10-27,MSFT,325.5243647678987,331.72099062316545,323.5245037451174,324.91357421875,29856500
2023-10-30,MSFT,328.46015205285653,334.41048978500254,326.9035921180139,332.30224609375,22828100
2023-10-31,MSFT,333.8193968608595,333.9671639293421,329.72115312938354,333.0903625488281,20265300
2023-11-01,MSFT,334.7454251500582,342.2621536122385,334.60748918419756,340.93218994140625,28158800
2023-11-02,MSFT,342.08479027071667,343.651181179239,339.6514592221173,343.1487731933594,24348100
2023-11-03,MSFT,344.43933508440006,349.12867689079525,342.17346325846154,347.562255859375,23637700
2023-11-06,MSFT,348.2025867608286,352.2318617799553,348.1040653780775,351.2368469238281,23828300
2023-11-07,MSFT,354.0642920772967,357.07886049060005,352.3205805643499,355.1775207519531,25833900
2023-11-08,MSFT,356.31040835628005,358.4678975179717,355.1971797857397,357.807861328125,26767800
2023-11-09,MSFT,356.92119665439174,359.3742499704996,355.0099959471622,355.3351135253906,24847300
2023-11-10,MSFT,356.12324268113645,364.60543265510057,355.70949491528955,364.18182373046875,28042100
2023-11-13,MSFT,362.75329010837333,362.99957852895466,360.46772634989776,361.23614501953125,19986500
2023-11-14,MSFT,365.50192244241885,366.4279694233388,361.89625591204043,364.77288818359375,27683900
2023-11-15,MSFT,366.5102924140752,368.33653212587393,362.3938497137022,364.9209899902344,26860100
2023-11-16,MSFT,366.1944332786477,371.5152048039166,365.4244547970808,371.3375244140625,27182300
2023-11-17,MSFT,368.810308519438,369.5605546240066,362.28524004589394,365.0986328125,40157000
2023-11-20,MSFT,366.4510310616974,374.00274740716367,366.2338561414442,372.59112548828125,52465100
2023-11-21,MSFT,370.8439180073763,371.38684030809384,366.35235211982354,368.2773132324219,28423100
2023-11-22,MSFT,373.14397762641977,374.910990611704,370.15290409014983,372.99591064453125,23345300
2023-11-24,MSFT,372.4825469539782,373.1143395355948,370.32070891042537,372.5812683105469,10176600
2023-11-27,MSFT,371.93958610922243,375.7500131738081,371.3670505013444,373.7460632324219,22179200
2023-11-28,MSFT,373.4894767472904,378.07973380889825,373.3019152003716,377.7835998535156,20453100
2023-11-29,MSFT,378.8299894382341,379.3630305712079,372.5911728680928,373.9830627441406,28963400
2023-11-30,MSFT,373.62761871370674,375.20706991666657,370.6464267856955,374.042236328125,30554400
2023-12-01,MSFT,371.9198864257866,373.3018950187399,366.5398888981319,369.69879150390625,33040500
2023-12-04,MSFT,364.3583020623016,364.7728895928063,358.23793933360014,364.3977966308594,32063300
2023-12-05,MSFT,361.74234671627903,368.2871479324233,360.9229925891326,367.7343444824219,23065000
2023-12-06,MSFT,368.7412301197078,369.37299252874516,363.30200612101845,364.0621032714844,21182100
2023-12-07,MSFT,363.4994815324385,366.67811645989656,361.6140150571718,366.1845397949219,23118900
2023-12-08,MSFT,364.45704396527157,369.64945031597034,363.4995039710911,369.42242431640625,20154400
2023-12-11,MSFT,363.74627972635034,366.82619337920636,361.39684991729155,366.530029296875,27708800
2023-12-12,MSFT,366.08581507023604,369.6099596558735,365.7008108148425,369.5704650878906,24838300
2023-12-13,MSFT,371.1893743181654,372.7885879751983,366.00681947505166,369.5605773925781,30955500
2023-12-14,MSFT,368.5141690293138,368.95840003199714,359.45210962899,361.2289733886719,43277500
2023-12-15,MSFT,362.13721684465844,367.6159059530904,361.5745321982381,365.9673767089844,78502300
2023-12-18,MSFT,364.70376816099395,368.2081500319999,363.9436409033798,367.8626403808594,21802900
2023-12-19,MSFT,366.7175935330502,368.4648742675782,365.08879650764123,368.4648742675781,20603700
2023-12-20,MSFT,370.18250108114995,371.1992678124317,365.7699244632415,365.8587646484375,26316700
2023-12-21,MSFT,367.77382040386084,369.6000599811611,365.2862050049797,368.7412414550781,17708000
2023-12-22,MSFT,368.8794513235901,370.36018132741845,367.92191138275996,369.76788330078125,17107500
2023-12-26,MSFT,370.1824913033537,372.097571135072,368.7017613381403,369.84686279296875,12673100
2023-12-27,MSFT,368.8893117478319,370.24170692184094,368.0206120410306,369.2644348144531,14905400
2023-12-28,MSFT,370.5477024801698,371.6236958839342,369.3532555090957,370.4588623046875,14327000
2023-12-29,MSFT,371.169642395573,372.3147438435589,368.6820269140694,371.2091369628906,18730800
2024-01-02,MSFT,369.05710843325477,371.0709095466851,362.0581953380121,366.10552978515625,25258600
2024-01-03,MSFT,364.26944964014916,368.4648511739827,363.7758729891099,365.8390197753906,23083500
2024-01-04,MSFT,365.9081044717195,368.30687961312606,362.4530681341208,363.2131652832031,20901500
2024-01-05,MSFT,364.22996302547705,367.2802631804361,361.7916931110851,363.025634765625,21004600
2024-01-08,MSFT,364.5557242835835,370.3799532157685,364.2694714991835,369.8764953613281,23134000
2024-01-09,MSFT,367.2309030972876,371.1597538902258,366.421430173672,370.96234130859375,20830000
2024-01-10,MSFT,371.5349159894406,379.23473049463996,371.48557037023056,377.8526916503906,25514200
2024-01-11,MSFT,381.0411769503781,385.6610472024476,375.4933801785944,379.68878173828125,27850800
2024-01-12,MSFT,380.53773385254453,383.6867554375117,379.7085286566561,383.4794616699219,21661200
2024-01-16,MSFT,388.602812151916,388.9680540908582,382.64039716399947,385.25634765625,27202300
2024-01-17,MSFT,382.9958257300318,385.0984373793353,379.8665358801658,384.4666748046875,22234100
2024-01-18,MSFT,386.6877154122801,388.928542694452,385.10826401105953,388.8100891113281,23392100
2024-01-19,MSFT,390.6757812957871,393.54840087890625,388.44480530242043,393.54840087890625,29331100
2024-01-22,MSFT,394.8810250545831,395.473323018941,388.53363700238464,391.4161376953125,27016900
2024-01-23,MSFT,390.66592474039214,394.2492960969457,388.8692984754516,393.77545166015625,20525900
2024-01-24,MSFT,396.38154221940175,400.4189955779341,395.30554874370245,397.388427734375,24867000
2024-01-25,MSFT,399.12583992803854,401.7812847845524,397.3588270396622,399.66876220703125,21021200
2024-01-26,MSFT,399.1751946098327,400.9520887119918,397.2601147041947,398.7408447265625,17803300
2024-01-29,MSFT,400.8434667217464,404.7131209142703,399.13568066698633,404.4564514160156,24510200
2024-01-30,MSFT,406.96383885346637,407.7436682887795,401.22848045302675,403.3409729003906,33477600
2024-01-31,MSFT,401.7319152692152,409.98453286629814,392.1071701932433,392.472412109375,47871100
2024-02-01,MSFT,396.66784274923083,402.7585925635756,396.6382293518577,398.5928039550781,30657700
2024-02-02,MSFT,398.6223550435472,407.34878623666043,398.3755667288363,405.9371643066406,28256700
2024-02-05,MSFT,404.63412212946537,405.87794489838444,398.800042648597,400.438720703125,25352300
2024-02-06,MSFT,400.66579649344953,402.72894332826615,397.733949912283,400.2807922363281,18382600
2024-02-07,MSFT,402.2057957690695,408.97765383591735,402.1663011967363,408.7308654785156,22340500
2024-02-08,MSFT,408.7308122744756,410.22142339932105,407.23035010197816,408.7900390625,21225300
2024-02-09,MSFT,409.91540790875155,415.4138590210017,409.75745976565594,415.1473083496094,22032800
2024-02-12,MSFT,415.1571625521398,415.33484290450644,409.42180466060717,409.9252624511719,21202900
2024-02-13,MSFT,399.7378518266166,404.8019529758041,398.2077762920108,401.1001281738281,27824900
2024-02-14,MSFT,403.5725956832902,405.32307733535373,400.111169801605,404.9769287109375,20401200
2024-02-15,MSFT,403.6417964220221,404.62087571418016,399.8342222462888,402.0791931152344,21825500
2024-02-16,MSFT,403.46379238123217,403.7901722944782,398.9936189642922,399.6067810058594,22296500
2024-02-20,MSFT,398.7958219344354,400.03204549730253,393.62348186339256,398.3507995605469,24307900
2024-02-21,MSFT,395.7596402737101,397.8562703979252,392.84214088424477,397.7474670410156,18518900
2024-02-22,MSFT,405.6692280234366,408.28011643608824,404.0670871504759,407.1131286621094,27009900
2024-02-23,MSFT,411.0888090231092,411.2766872182918,404.46263934607134,405.8175354003906,16295900
2024-02-26,MSFT,406.9252114178632,407.61750865515694,402.87039227350954,403.0484313964844,16193500
2024-02-27,MSFT,403.4934639055569,403.8198438215264,399.39910723637763,402.9891052246094,14835800
2024-02-28,MSFT,403.68139278220565,404.7890443009675,400.85292766688457,403.2264709472656,13183100
2024-02-29,MSFT,404.1363434004296,409.63506355043387,401.4463196436388,409.08123779296875,31947300
2024-03-01,MSFT,406.7372936922519,411.28660213559084,406.35160766067673,410.9206848144531,17823400
2024-03-04,MSFT,408.88340740882876,412.75031823241517,407.7757559549475,410.34710693359375,17596000
2024-03-05,MSFT,409.39765868898735,409.68447099389994,396.22448391124544,398.2123107910156,26919200
2024-03-06,MSFT,398.52878394681863,400.69464990996806,393.9992743713947,397.6584777832031,22344100
2024-03-07,MSFT,401.644063065413,405.26372907387855,397.8068205149772,404.63079833984375,18718500
2024-03-08,MSFT,403.46376381248507,405.89667327649704,399.87376610841244,401.7429504394531,18002200
2024-03-11,MSFT,399.31007269310663,401.20889500557155,396.837625799933,400.0616760253906,16120800
2024-03-12,MSFT,403.12751362848593,410.9899067709402,402.3066745449511,410.7030944824219,22457000
2024-03-13,MSFT,413.4920524394339,413.57115746562596,406.91534929466945,410.5251159667969,17115900
2024-03-14,MSFT,415.60844401398504,423.10492026926096,413.3832416992079,420.5335693359375,34157300
2024-03-15,MSFT,414.66893074173265,417.9424481650145,408.2405685225254,411.83056640625,45079900
2024-03-18,MSFT,409.68446991541043,416.0930634361826,409.2196486698743,412.72064208984375,20106000
2024-03-19,MSFT,413.22503318169333,417.0227386498604,410.9701625369168,416.7655944824219,19837900
2024-03-20,MSFT,417.3490447100486,421.2653922238799,416.0238167680258,420.54345703125,17860100
2024-03-21,MSFT,425.0927391745549,426.07184869793537,422.4521827120365,424.6378173828125,21296200
2024-03-22,MSFT,424.9642119074724,425.1224219595106,421.374213954432,424.0147705078125,17648500
2024-03-25,MSFT,420.5533594694658,422.69945686878276,416.96336138975573,418.1995849609375,18060500
2024-03-26,MSFT,420.91924671257374,421.2950634803322,416.70621760655325,417.0028991699219,16725600
2024-03-27,MSFT,419.76217527942356,419.7720747256789,414.39202749828473,416.78533935546875,16705000
2024-03-28,MSFT,416.32050565351443,417.2204799799258,414.5007882900106,416.0831604003906,21871200
2024-04-01,MSFT,419.277554554656,423.1741332573486,417.56661044611775,419.8907165527344,16316000
2024-04-02,MSFT,415.4798987691936,417.7249001210624,413.2349275985647,416.7952575683594,17912000
2024-04-03,MSFT,415.1040656775575,418.5951594920779,414.47110478435076,415.8161315917969,16502300
2024-04-04,MSFT,420.30610003731573,423.9455650411732,412.96789407723793,413.27447509765625,19370900
2024-04-05,MSFT,415.380978273414,421.8093402076542,413.7096017560126,420.8302307128906,16554800
2024-04-08,MSFT,420.48408597165326,422.57081653576944,418.63467045563726,419.91046142578125,14272400
2024-04-09,MSFT,421.7401188907338,423.0257792491062,416.9732338650976,421.5818786621094,12496900
2024-04-10,MSFT,417.5369697470064,419.3566871510799,415.0744221472326,418.5951843261719,16216600
2024-04-11,MSFT,421.12695333336313,424.63781594646076,417.7050650079004,423.21368408203125,17966400
2024-04-12,MSFT,419.3764816595376,420.49403262205146,415.1436532637378,417.25018310546875,19253800
2024-04-15,MSFT,421.89839560768274,422.1159721682041,408.8735304979891,409.08123779296875,20273500
2024-04-16,MSFT,410.00093395824456,413.7887093494546,409.17019541717275,410.01080322265625,16765600
2024-04-17,MSFT,412.65143523910365,414.2634756329666,405.80768815023976,407.3010559082031,15855500
2024-04-18,MSFT,406.10437405826224,407.3504970183281,399.49800284316774,399.814453125,21029900
2024-04-19,MSFT,399.57711155318447,401.01114291509555,393.38609448019344,394.7212219238281,30565800
2024-04-22,MSFT,395.6706179149051,398.41010845767454,391.38835306759285,396.5409240722656,20286900
2024-04-23,MSFT,399.78480846377016,403.7011865166511,398.6178206415056,403.078125,15734500
2024-04-24,MSFT,405.04621677043815,407.9241491396923,402.2968564938171,404.5517272949219,15065300
2024-04-25,MSFT,389.6873569046374,395.48278898478145,383.75348347197666,394.64215087890625,40586500
2024-04-26,MSFT,407.6274206623672,408.4482598176066,401.28806269332824,401.8418884277344,29694700
2024-04-29,MSFT,400.7836784898605,401.84189310161,394.7904690804274,397.8167419433594,19582100
2024-04-30,MSFT,397.0651100086482,397.727739119863,384.88091347817664,385.03912353515625,28781400
2024-05-01,MSFT,388.2829428234783,397.29255516859246,386.0083037107917,390.5872802734375,23562500
2024-05-02,MSFT,393.27728282130767,395.52225365847954,390.3004472054823,393.4552917480469,17709400
2024-05-03,MSFT,397.8463990370952,402.66272106797066,397.431014652392,402.1781311035156,17446700
2024-05-06,MSFT,404.25501253124213,409.36801638729423,401.89133854511044,408.9823303222656,16996600
2024-05-07,MSFT,410.0899572802682,410.09985672637174,404.5813380609886,404.8285827636719,20018200
2024-05-08,MSFT,403.6715058408347,407.68675751114836,402.22757500595185,406.015380859375,11792300
2024-05-09,MSFT,406.0450742782524,408.17137287732766,404.5912740877817,407.7757873535156,14689700
2024-05-10,MSFT,408.3889175739522,410.80202831651116,407.26146722876575,410.1690673828125,13402300
2024-05-13,MSFT,413.403005491002,413.73925463493686,406.2922460610267,409.1602783203125,15440200
2024-05-14,MSFT,407.4790522577009,412.8887677392151,407.01423099397886,411.9690246582031,15109300
2024-05-15,MSFT,414.03970126311174,419.8951120945601,413.4155159621218,419.1718444824219,22239500
2024-05-16,MSFT,417.9036811134131,421.49026736821406,416.46709338675123,417.1011657714844,17530100
2024-05-17,MSFT,418.63683238498464,419.01332700611954,414.16848343784375,416.3283386230469,15352200
2024-05-20,MSFT,416.3283931623891,422.8277941720162,416.1104241550555,421.4110107421875,16272100
2024-05-21,MSFT,422.8872055338078,428.9705026738853,420.9255148518448,425.0768127441406,21453300
2024-05-22,MSFT,426.11710065880357,428.41567724259045,423.18445170729944,426.5431213378906,18073700
2024-05-23,MSFT,428.97048752311514,429.5946728037583,421.490241928242,423.0556335449219,17211700
2024-05-24,MSFT,423.24389614140335,427.0781427344549,420.48957720160246,426.18646240234375,11855300
2024-05-28,MSFT,425.66134208800275,426.8403520047686,422.65933260946946,426.344970703125,15718000
2024-05-29,MSFT,421.7577322025146,426.959235835121,421.7577322025146,425.2055969238281,15517100
2024-05-30,MSFT,420.38058819244,420.38058819244,410.4135181651845,410.8395690917969,28394500
2024-05-31,MSFT,412.9003493168409,412.9003493168409,400.7734237177811,411.2953186035156,47995300
2024-06-03,MSFT,411.6916074194493,412.5832877674382,405.1426807417171,409.7001647949219,17484700
2024-06-04,MSFT,408.62023297171766,412.5932008783865,405.89563568095855,412.22662353515625,14348900
2024-06-05,MSFT,413.9505214749819,420.1625921219699,412.4544602663816,420.09326171875,16988000
2024-06-06,MSFT,420.09327287817626,421.3812522043054,416.69493407447004,420.5985412597656,14861300
2024-06-07,MSFT,422.2630516824485,422.3422993904052,419.09259912200673,419.93475341796875,13621700
2024-06-10,MSFT,420.77693221891207,424.1256847583601,419.97441684803016,423.9176330566406,13982900
2024-06-11,MSFT,421.5497237355039,428.8219183123646,421.3218374300627,428.6831970214844,14551100
2024-06-12,MSFT,431.2987806638545,439.3041291380012,429.24789483301817,436.9857482910156,22366200
2024-06-13,MSFT,436.77773914762366,439.29428485320796,435.31139947750404,437.5009765625,15960600
2024-06-14,MSFT,434.23146172147676,439.04658401937843,432.6858743754039,438.4818420410156,13582000
2024-06-17,MSFT,438.5016341053226,446.774508213362,436.64891280244507,444.2282409667969,20790000
2024-06-18,MSFT,445.55587588842855,445.9819268194956,440.7804227549636,442.2170104980469,17112500
2024-06-20,MSFT,442.1773802078497,442.40526651332897,437.1938450442549,441.58294677734375,19877400
2024-06-21,MSFT,443.2474197176639,446.41784220305277,442.3854610099623,445.625244140625,34187100
2024-06-24,MSFT,445.64502805126915,448.56778996419104,442.286358388998,443.53472900390625,15913700
2024-06-25,MSFT,444.1093526104896,447.2500834775452,442.6232086530647,446.784423828125,16413400
2024-06-26,MSFT,444.85240192627367,449.4099158773303,444.04988664900225,447.98321533203125,16507000
2024-06-27,MSFT,448.003015368497,451.9561786159023,447.59679908314087,448.6668395996094,14806300
2024-06-28,MSFT,448.8848122888793,451.17347144467084,442.28632983499693,442.82135009765625,28362300
2024-07-01,MSFT,444.51552536406166,453.1450586319443,441.543237740455,452.510986328125,17662800
2024-07-02,MSFT,449.013621772664,455.34457905506656,448.92442653139744,455.0374450683594,13979800
2024-07-03,MSFT,453.957548019874,456.76139305889615,453.6504140124938,456.5137023925781,9932800
2024-07-05,MSFT,455.3643918972642,464.0236777303131,454.7303195449202,463.240966796875,16000300
2024-07-08,MSFT,462.2403005053841,463.3797017370923,460.16961020303984,461.93316650390625,12962300
2024-07-09,MSFT,462.68615533044533,463.0130936996793,453.7692915232205,455.2950744628906,17207200
2024-07-10,MSFT,456.9595498058476,462.1511364069266,454.6213342335764,461.9430847167969,18196100
2024-07-11,MSFT,458.70333093416093,460.4866917201193,447.3788901655864,450.49981689453125,23111200
2024-07-12,MSFT,450.13320629785255,452.1444533788556,446.4872068013202,449.36041259765625,16324300
2024-07-15,MSFT,449.1126945889488,453.03613643025625,447.25997328172514,449.7666015625,14429400
2024-07-16,MSFT,450.024242123689,450.10348983727977,442.5340784087055,445.3676452636719,17175700
2024-07-17,MSFT,438.50163267046327,440.74076590952814,435.12312844393387,439.42303466796875,21778000
2024-07-18,MSFT,440.2354527791977,440.5425867682437,430.38727005541875,436.3021240234375,20794800
2024-07-19,MSFT,429.09929755421246,437.06503749957574,428.00945262308335,433.0722351074219,20940400
2024-07-22,MSFT,437.70904816681343,440.49308884888796,434.85564684132044,438.8484191894531,15808800
2024-07-23,MSFT,439.7995165999124,444.24806127975995,439.0069186060599,440.7407531738281,13107100
2024-07-24,MSFT,436.38143752632175,437.4019218843711,423.6402136506165,424.9381103515625,26805800
2024-07-25,MSFT,424.83902093903856,425.8297836093588,413.6533321608109,414.53509521484375,29943800
2024-07-26,MSFT,414.33694493801545,424.9579215661057,413.41551271082733,421.34161376953125,23583800
2024-07-29,MSFT,427.59332152811265,428.15806348242296,420.7769000479979,422.78814697265625,15125800
2024-07-30,MSFT,423.76904634162753,425.08674750072146,413.5047284878443,419.0133972167969,32687600
2024-07-31,MSFT,416.61572953350895,417.8839046232563,408.40229800489624,414.485595703125,42891400
2024-08-01,MSFT,416.9030180044247,423.5113878535515,409.2741336141255,413.2569885253906,30296400
2024-08-02,MSFT,408.6796950737874,411.1665191178448,400.60498514306653,404.7166442871094,29437900
2024-08-05,MSFT,385.5751362880342,397.33548479160083,382.01827155972927,391.4998779296875,40709200
2024-08-06,MSFT,396.30508262297985,401.92272047285906,394.8189385631437,395.9186706542969,24946500
2024-08-07,MSFT,404.86531292484597,406.2919834970982,393.7984794780894,394.7496032714844,20650900
2024-08-08,MSFT,398.7224936820615,402.11088476151457,396.24558724095715,398.9701843261719,20203000
2024-08-09,MSFT,400.2978620699852,404.28071733464265,398.5442229337802,402.26947021484375,19276700
2024-08-12,MSFT,403.2998146692195,404.98412315480687,400.5058569282367,403.0521240234375,16762900
2024-08-13,MSFT,405.80648457334803,411.11698828818714,405.7866802044894,410.1856689453125,19414300
2024-08-14,MSFT,410.9683392009437,413.8613794713292,408.6400711388976,413.0093078613281,18267000
2024-08-15,MSFT,416.67179376015406,417.972029702109,414.54775599847795,417.89263916015625,20752100
2024-08-16,MSFT,417.4658786225156,418.2003547729734,414.1904506066069,415.35174560546875,22775600
2024-08-19,MSFT,415.8380594178836,418.60727787010427,413.3566884761521,418.388916015625,15234000
2024-08-20,MSFT,418.55767616637576,422.68665089221645,418.4981256850532,421.6345520019531,16387600
2024-08-21,MSFT,420.91994192990256,423.22266165049166,418.57754207943043,420.9795227050781,16067300
2024-08-22,MSFT,421.19784052472494,423.609756249107,411.52049325619333,412.4534912109375,19361900
2024-08-23,MSFT,413.87285176004434,416.13586094977734,409.01927543893964,413.68426513671875,18493800
2024-08-26,MSFT,413.2673576122786,414.1705802586453,408.2748405512739,410.4088134765625,13152800
2024-08-27,MSFT,409.7835172509794,411.27233984867695,407.19298047026894,410.7562255859375,13492900
2024-08-28,MSFT,411.78851148667684,411.9076124558987,404.2749123464537,407.5404052734375,14882700
2024-08-29,MSFT,411.84801018793996,418.90501433860607,407.54035403170906,410.04156494140625,17045200
2024-08-30,MSFT,412.50311373853776,414.37901443017955,409.05896964037805,414.0316467285156,24308300
2024-09-03,MSFT,414.79592463376775,416.7512462836699,403.99699269665393,406.3890380859375,20313600
2024-09-04,MSFT,402.8853476688359,408.1756176150405,401.356814564364,405.8530578613281,15135800
2024-09-05,MSFT,404.5825506656871,410.02172648896146,403.10366332769695,405.3468322753906,14195500
2024-09-06,MSFT,406.01183707940055,407.5899853655918,397.813377784307,398.7066955566406,19609500
2024-09-09,MSFT,404.20544015446166,405.6049371698071,399.15337194043974,402.69677734375,15295100
2024-09-10,MSFT,405.15829563423546,413.2276892130327,404.66202140160664,411.11358642578125,19594300
2024-09-11,MSFT,412.40387168680235,420.8305981446589,406.52797166746296,419.8876953125,19266900
2024-09-12,MSFT,420.15567016848456,424.1854143393088,416.6222002087488,423.81817626953125,17395700
2024-09-13,MSFT,422.65686865025475,428.6121590052499,422.28963059145775,427.38140869140625,15874600
2024-09-16,MSFT,427.3913478501723,430.29950739764854,425.0290778075873,428.1258239746094,13834700
2024-09-17,MSFT,436.949603136594,438.55752673533357,429.0488958810436,431.9074401855469,18874200
2024-09-18,MSFT,431.75854206716514,432.7808656793035,427.20274867189784,427.5997619628906,18898000
2024-09-19,MSFT,437.94213239056506,438.21010954856746,433.64438094484007,435.4210510253906,21706600
2024-09-20,MSFT,433.96203187473805,435.966968827051,430.98438654289276,432.02655029296875,55167100
2024-09-23,MSFT,431.0439450150572,433.20769339332463,427.18294724743095,430.2796936035156,15128900
2024-09-24,MSFT,429.77346247181356,430.1208604741096,422.92488448584015,425.9720153808594,17015800
2024-09-25,MSFT,426.6270665374026,429.89255926301774,425.37647614751626,428.89007568359375,13396400
2024-09-26,MSFT,431.847870478453,432.05629715674354,425.93229062231114,428.0960388183594,14492000
2024-09-27,MSFT,428.304485897366,428.63204384045446,424.2846768880014,424.83056640625,14896100
2024-09-30,MSFT,425.01914436125503,427.2126981469716,422.20031052363777,427.09356689453125,16807300
2024-10-01,MSFT,425.25739189811094,425.28716713975047,415.6892103822864,417.5552062988281,19092900
2024-10-02,MSFT,419.4311301629545,419.6693623993433,413.60487533715497,414.0217590332031,16582300
2024-10-03,MSFT,414.51800085029123,416.42367685124816,411.20289276743637,413.4361267089844,13686400
2024-10-04,MSFT,415.12343452898295,416.62219231091404,411.87781215445386,412.9596862792969,19169700
2024-10-07,MSFT,412.90010445008636,414.0018185548898,405.95226615405124,406.4882507324219,20919800
2024-10-08,MSFT,407.83814388099404,412.5626841012525,405.1285060524599,411.6197509765625,19229300
